Timestamp,Temperature(°C),Humidity(%),SoundLevel(dB),MachineHealth
2024-12-01 01:40:00,30.93,48.62,20.0,Warning
2024-12-01 01:41:00,27.85,53.52,10.88,Good
2024-12-01 01:42:00,28.4,48.46,20.0,Critical
2024-12-01 01:43:00,21.24,44.15,15.46,Warning
2024-12-01 01:44:00,27.87,42.69,11.41,Good
2024-12-01 01:45:00,30.51,54.33,19.82,Warning
2024-12-01 01:46:00,18.37,45.12,12.65,Good
2024-12-01 01:47:00,30.61,57.24,14.32,Warning
2024-12-01 01:48:00,19.45,40.84,12.73,Good
2024-12-01 01:49:00,26.18,54.33,13.8,Good
2024-12-01 01:50:00,28.48,45.09,16.61,Warning
2024-12-01 01:51:00,29.89,47.24,10.7,Good
2024-12-01 01:52:00,23.12,56.23,17.96,Warning
2024-12-01 01:53:00,28.12,60.0,15.35,Critical
2024-12-01 01:54:00,21.26,54.96,15.06,Warning
2024-12-01 01:55:00,20.51,36.58,10.73,Good
2024-12-01 01:56:00,19.43,44.96,18.51,Critical
2024-12-01 01:57:00,21.28,60.0,9.69,Good
2024-12-01 01:58:00,25.01,56.86,14.72,Good
2024-12-01 01:59:00,26.11,46.99,20.0,Critical
2024-12-01 02:00:00,19.13,47.35,18.22,Warning
2024-12-01 02:01:00,28.54,40.79,15.09,Critical
2024-12-01 02:02:00,29.56,39.94,13.08,Good
2024-12-01 02:03:00,30.36,55.2,17.91,Warning
2024-12-01 02:04:00,16.99,54.29,17.99,Warning
2024-12-01 02:05:00,23.17,41.62,13.26,Good
2024-12-01 02:06:00,25.61,46.33,9.81,Good
2024-12-01 02:07:00,30.46,60.0,15.0,Critical
2024-12-01 02:08:00,27.25,53.99,6.85,Good
2024-12-01 02:09:00,26.5,37.32,15.94,Warning
2024-12-01 02:10:00,23.59,43.6,14.32,Good
2024-12-01 02:11:00,28.41,41.76,19.49,Warning
2024-12-01 02:12:00,26.7,54.04,9.78,Good
2024-12-01 02:13:00,24.66,59.37,10.56,Good
2024-12-01 02:14:00,27.45,41.33,15.59,Critical
2024-12-01 02:15:00,29.08,42.11,13.75,Good
2024-12-01 02:16:00,23.61,43.11,16.25,Warning
2024-12-01 02:17:00,22.34,52.24,12.59,Good
2024-12-01 02:18:00,24.65,50.13,17.79,Warning
2024-12-01 02:19:00,28.64,57.14,18.71,Warning
2024-12-01 02:20:00,25.25,50.33,12.79,Good
2024-12-01 02:21:00,25.94,56.45,17.81,Critical
2024-12-01 02:22:00,20.95,56.49,15.0,Good
2024-12-01 02:23:00,27.67,41.85,15.35,Warning
2024-12-01 02:24:00,29.3,43.12,19.93,Critical
2024-12-01 02:25:00,25.65,52.43,13.87,Good
2024-12-01 02:26:00,23.71,44.43,12.83,Good
2024-12-01 02:27:00,28.27,60.0,18.78,Critical
2024-12-01 02:28:00,29.91,30.58,13.13,Good
2024-12-01 02:29:00,26.24,57.11,9.52,Good
2024-12-01 02:30:00,25.19,43.6,17.05,Warning
2024-12-01 02:31:00,29.19,55.16,12.32,Good
2024-12-01 02:32:00,24.41,50.57,15.11,Warning
2024-12-01 02:33:00,24.96,58.0,15.04,Warning
2024-12-01 02:34:00,22.14,33.97,18.45,Warning
2024-12-01 02:35:00,30.5,37.16,14.19,Critical
2024-12-01 02:36:00,22.97,40.33,17.87,Critical
2024-12-01 02:37:00,21.98,59.69,11.53,Good
2024-12-01 02:38:00,33.62,60.0,18.06,Critical
2024-12-01 02:39:00,23.22,45.21,18.32,Warning
2024-12-01 02:40:00,22.88,50.35,11.44,Good
2024-12-01 02:41:00,25.13,49.48,14.99,Good
2024-12-01 02:42:00,25.28,43.35,17.19,Critical
2024-12-01 02:43:00,24.63,56.08,14.22,Good
2024-12-01 02:44:00,23.6,58.53,19.3,Warning
2024-12-01 02:45:00,22.74,36.7,20.0,Warning
2024-12-01 02:46:00,26.55,32.62,12.68,Good
2024-12-01 02:47:00,28.5,47.63,12.5,Good
2024-12-01 02:48:00,26.21,37.04,15.67,Critical
2024-12-01 02:49:00,26.05,46.55,13.7,Good
2024-12-01 02:50:00,25.53,45.03,12.08,Good
2024-12-01 02:51:00,22.0,42.9,14.46,Good
2024-12-01 02:52:00,25.94,59.45,13.55,Good
2024-12-01 02:53:00,24.05,44.35,14.61,Good
2024-12-01 02:54:00,29.21,60.0,18.2,Warning
2024-12-01 02:55:00,27.19,60.0,15.05,Warning
2024-12-01 02:56:00,24.93,41.23,5.97,Good
2024-12-01 02:57:00,28.5,27.28,19.24,Critical
2024-12-01 02:58:00,20.51,42.17,7.53,Good
2024-12-01 02:59:00,22.63,60.0,17.22,Warning
2024-12-01 03:00:00,23.26,42.69,12.04,Good
2024-12-01 03:01:00,30.85,52.43,10.54,Warning
2024-12-01 03:02:00,23.45,51.35,11.4,Good
2024-12-01 03:03:00,24.68,54.3,16.1,Warning
2024-12-01 03:04:00,26.04,48.5,16.63,Warning
2024-12-01 03:05:00,26.37,56.48,12.07,Good
2024-12-01 03:06:00,24.68,60.0,18.33,Critical
2024-12-01 03:07:00,24.56,50.46,17.06,Warning
2024-12-01 03:08:00,29.76,45.33,9.79,Good
2024-12-01 03:09:00,29.16,55.06,15.16,Critical
2024-12-01 03:10:00,24.99,47.98,11.67,Good
2024-12-01 03:11:00,23.48,40.2,19.59,Critical
2024-12-01 03:12:00,23.71,55.15,15.12,Warning
2024-12-01 03:13:00,24.4,47.72,14.35,Good
2024-12-01 03:14:00,26.11,36.75,10.26,Good
2024-12-01 03:15:00,24.48,45.22,18.66,Warning
2024-12-01 03:16:00,22.2,50.12,12.71,Good
2024-12-01 03:17:00,26.01,49.59,12.75,Good
2024-12-01 03:18:00,24.11,49.44,15.44,Critical
2024-12-01 03:19:00,22.5,40.95,11.86,Good
2024-12-01 03:20:00,25.0,55.65,16.56,Critical
2024-12-01 03:21:00,26.26,20.65,11.4,Good
2024-12-01 03:22:00,27.37,52.5,7.03,Good
2024-12-01 03:23:00,24.71,45.02,11.34,Good
2024-12-01 03:24:00,23.81,49.67,17.26,Warning
2024-12-01 03:25:00,26.97,49.74,15.15,Warning
2024-12-01 03:26:00,27.94,58.68,15.42,Warning
2024-12-01 03:27:00,23.32,60.0,12.43,Good
2024-12-01 03:28:00,25.08,44.51,13.77,Good
2024-12-01 03:29:00,28.59,28.7,15.58,Warning
2024-12-01 03:30:00,26.8,45.21,13.4,Good
2024-12-01 03:31:00,23.42,60.0,12.9,Good
2024-12-01 03:32:00,24.09,35.72,18.12,Warning
2024-12-01 03:33:00,21.04,52.61,13.76,Good
2024-12-01 03:34:00,32.77,45.83,15.29,Warning
2024-12-01 03:35:00,27.21,42.73,16.14,Warning
2024-12-01 03:36:00,22.12,59.18,15.13,Critical
2024-12-01 03:37:00,25.76,55.44,10.8,Good
2024-12-01 03:38:00,18.02,49.01,14.96,Good
2024-12-01 03:39:00,25.65,53.84,9.42,Good
2024-12-01 03:40:00,28.73,60.0,13.24,Good
2024-12-01 03:41:00,26.54,35.41,10.58,Good
2024-12-01 03:42:00,26.02,35.64,15.03,Warning
2024-12-01 03:43:00,27.25,52.39,20.0,Warning
2024-12-01 03:44:00,20.36,49.75,11.67,Good
2024-12-01 03:45:00,23.61,52.07,14.87,Good
2024-12-01 03:46:00,22.43,55.43,9.51,Good
2024-12-01 03:47:00,30.64,60.0,15.93,Warning
2024-12-01 03:48:00,23.74,48.52,14.11,Good
2024-12-01 03:49:00,22.33,49.6,16.91,Warning
2024-12-01 03:50:00,28.21,56.35,14.74,Good
2024-12-01 03:51:00,25.33,41.36,16.93,Warning
2024-12-01 03:52:00,26.75,60.0,13.33,Good
2024-12-01 03:53:00,25.92,60.0,15.91,Warning
2024-12-01 03:54:00,20.52,43.28,17.59,Critical
2024-12-01 03:55:00,23.54,44.59,17.46,Critical
2024-12-01 03:56:00,25.89,54.87,15.27,Critical
2024-12-01 03:57:00,29.75,54.78,18.31,Warning
2024-12-01 03:58:00,31.99,49.01,15.3,Critical
2024-12-01 03:59:00,23.72,57.43,14.31,Good
2024-12-01 04:00:00,25.56,60.0,11.08,Good
2024-12-01 04:01:00,24.26,60.0,14.51,Good
2024-12-01 04:02:00,22.21,60.0,13.27,Good
2024-12-01 04:03:00,22.44,31.29,9.15,Good
2024-12-01 04:04:00,20.57,48.38,11.88,Good
2024-12-01 04:05:00,16.89,53.33,13.12,Good
2024-12-01 04:06:00,24.66,41.81,20.0,Critical
2024-12-01 04:07:00,24.91,47.95,11.5,Good
2024-12-01 04:08:00,27.02,59.31,15.52,Warning
2024-12-01 04:09:00,27.49,43.69,19.62,Warning
2024-12-01 04:10:00,26.34,60.0,18.2,Critical
2024-12-01 04:11:00,28.3,53.08,20.0,Warning
2024-12-01 04:12:00,26.05,40.48,18.72,Warning
2024-12-01 04:13:00,27.39,47.22,16.47,Critical
2024-12-01 04:14:00,29.8,50.82,10.47,Good
2024-12-01 04:15:00,26.86,45.46,20.0,Warning
2024-12-01 04:16:00,30.76,44.97,18.85,Warning
2024-12-01 04:17:00,26.23,28.08,16.79,Warning
2024-12-01 04:18:00,25.03,39.59,11.89,Good
2024-12-01 04:19:00,27.47,39.28,12.97,Good
2024-12-01 04:20:00,23.5,50.71,20.0,Warning
2024-12-01 04:21:00,26.03,40.69,15.19,Warning
2024-12-01 04:22:00,19.37,43.82,18.08,Critical
2024-12-01 04:23:00,25.7,53.09,14.06,Good
2024-12-01 04:24:00,18.95,60.0,10.57,Good
2024-12-01 04:25:00,22.95,54.65,16.44,Warning
2024-12-01 04:26:00,23.5,54.47,16.07,Warning
2024-12-01 04:27:00,28.84,58.53,14.58,Good
2024-12-01 04:28:00,26.08,29.32,15.35,Warning
2024-12-01 04:29:00,25.99,59.49,15.53,Warning
2024-12-01 04:30:00,22.04,58.1,11.11,Good
2024-12-01 04:31:00,23.74,60.0,14.5,Good
2024-12-01 04:32:00,29.81,50.88,15.47,Critical
2024-12-01 04:33:00,24.39,51.15,20.0,Critical
2024-12-01 04:34:00,26.97,47.85,17.76,Warning
2024-12-01 04:35:00,26.16,60.0,18.46,Warning
2024-12-01 04:36:00,21.51,53.01,15.12,Warning
2024-12-01 04:37:00,21.66,51.19,15.06,Warning
2024-12-01 04:38:00,25.06,51.54,13.11,Good
2024-12-01 04:39:00,24.01,49.42,17.2,Warning
2024-12-01 04:40:00,25.59,48.77,16.71,Warning
2024-12-01 04:41:00,24.09,56.29,15.51,Warning
2024-12-01 04:42:00,20.1,43.35,12.02,Good
2024-12-01 04:43:00,24.39,36.46,17.74,Warning
2024-12-01 04:44:00,29.04,55.83,13.9,Good
2024-12-01 04:45:00,28.9,54.97,12.47,Good
2024-12-01 04:46:00,23.48,57.87,16.31,Warning
2024-12-01 04:47:00,24.45,38.05,17.74,Warning
2024-12-01 04:48:00,23.79,47.43,17.26,Warning
2024-12-01 04:49:00,20.99,35.49,15.99,Warning
2024-12-01 04:50:00,24.01,35.96,20.0,Warning
2024-12-01 04:51:00,18.2,50.51,15.12,Warning
2024-12-01 04:52:00,26.33,54.03,17.5,Critical
2024-12-01 04:53:00,21.57,32.84,9.95,Good
2024-12-01 04:54:00,22.83,38.5,18.38,Warning
2024-12-01 04:55:00,24.78,36.8,14.44,Good
2024-12-01 04:56:00,27.53,46.5,12.6,Good
2024-12-01 04:57:00,28.1,37.43,12.93,Good
2024-12-01 04:58:00,26.33,46.17,13.29,Good
2024-12-01 04:59:00,30.56,34.03,14.77,Critical
2024-12-01 05:00:00,26.06,39.93,18.95,Warning
2024-12-01 05:01:00,25.19,59.03,6.48,Good
2024-12-01 05:02:00,23.24,47.51,15.69,Warning
2024-12-01 05:03:00,30.39,60.0,19.4,Critical
2024-12-01 05:04:00,28.67,36.5,9.32,Good
2024-12-01 05:05:00,27.59,51.91,17.41,Warning
2024-12-01 05:06:00,20.86,42.81,15.42,Warning
2024-12-01 05:07:00,24.29,55.7,16.94,Warning
2024-12-01 05:08:00,24.03,60.0,14.24,Good
2024-12-01 05:09:00,24.83,60.0,13.7,Good
2024-12-01 05:10:00,28.44,60.0,14.53,Good
2024-12-01 05:11:00,25.06,58.48,14.15,Good
2024-12-01 05:12:00,20.94,56.95,13.81,Good
2024-12-01 05:13:00,28.48,49.17,17.49,Warning
2024-12-01 05:14:00,28.18,52.81,19.49,Warning
2024-12-01 05:15:00,24.5,34.5,18.11,Warning
2024-12-01 05:16:00,26.86,46.96,9.64,Good
2024-12-01 05:17:00,23.34,53.69,13.13,Good
2024-12-01 05:18:00,24.33,60.0,18.21,Warning
2024-12-01 05:19:00,24.96,44.05,11.06,Good
2024-12-01 05:20:00,24.55,36.64,17.44,Warning
2024-12-01 05:21:00,19.55,51.2,16.28,Warning
2024-12-01 05:22:00,27.37,48.16,8.7,Good
2024-12-01 05:23:00,22.13,34.89,20.0,Warning
2024-12-01 05:24:00,28.92,60.0,11.94,Good
2024-12-01 05:25:00,22.63,60.0,13.23,Good
2024-12-01 05:26:00,23.89,46.88,14.81,Good
2024-12-01 05:27:00,26.78,39.14,13.15,Good
2024-12-01 05:28:00,28.77,28.77,16.96,Warning
2024-12-01 05:29:00,20.19,57.39,16.04,Warning
2024-12-01 05:30:00,21.54,50.96,17.91,Critical
2024-12-01 05:31:00,22.97,46.97,12.33,Good
2024-12-01 05:32:00,24.77,37.26,16.38,Warning
2024-12-01 05:33:00,26.26,31.35,14.86,Good
2024-12-01 05:34:00,28.57,42.75,16.66,Warning
2024-12-01 05:35:00,24.9,60.0,18.72,Critical
2024-12-01 05:36:00,23.27,47.47,20.0,Warning
2024-12-01 05:37:00,21.04,53.09,15.21,Critical
2024-12-01 05:38:00,29.72,60.0,16.31,Critical
2024-12-01 05:39:00,26.25,51.83,15.1,Warning
2024-12-01 05:40:00,26.77,49.11,18.09,Warning
2024-12-01 05:41:00,26.31,43.22,15.87,Critical
2024-12-01 05:42:00,32.04,45.36,11.85,Warning
2024-12-01 05:43:00,20.77,60.0,13.01,Good
2024-12-01 05:44:00,29.22,57.48,13.47,Good
2024-12-01 05:45:00,24.58,60.0,13.19,Good
2024-12-01 05:46:00,29.45,53.33,15.68,Warning
2024-12-01 05:47:00,26.3,37.37,12.28,Good
2024-12-01 05:48:00,22.01,53.53,20.0,Critical
2024-12-01 05:49:00,19.87,38.54,12.47,Good
2024-12-01 05:50:00,25.31,49.15,12.28,Good
2024-12-01 05:51:00,22.83,47.63,14.49,Good
2024-12-01 05:52:00,26.62,39.04,16.44,Critical
2024-12-01 05:53:00,23.55,60.0,18.28,Warning
2024-12-01 05:54:00,23.79,49.16,20.0,Warning
2024-12-01 05:55:00,23.44,48.92,13.46,Good
2024-12-01 05:56:00,25.97,60.0,12.43,Good
2024-12-01 05:57:00,23.96,45.8,13.04,Good
2024-12-01 05:58:00,25.85,56.35,13.44,Good
2024-12-01 05:59:00,22.59,43.94,12.79,Good
2024-12-01 06:00:00,25.46,56.2,17.52,Critical
2024-12-01 06:01:00,25.61,43.09,16.67,Warning
2024-12-01 06:02:00,25.23,60.0,12.87,Good
2024-12-01 06:03:00,30.0,45.3,14.67,Good
2024-12-01 06:04:00,26.53,59.37,17.3,Warning
2024-12-01 06:05:00,21.62,38.6,11.87,Good
2024-12-01 06:06:00,21.55,38.46,12.59,Good
2024-12-01 06:07:00,23.33,48.82,13.55,Good
2024-12-01 06:08:00,20.93,60.0,19.1,Warning
2024-12-01 06:09:00,23.12,58.5,17.79,Warning
2024-12-01 06:10:00,25.19,43.04,15.56,Critical
2024-12-01 06:11:00,25.02,60.0,16.19,Warning
2024-12-01 06:12:00,26.19,55.76,10.89,Good
2024-12-01 06:13:00,25.75,58.25,14.59,Good
2024-12-01 06:14:00,26.35,52.1,18.1,Critical
2024-12-01 06:15:00,24.73,60.0,15.88,Warning
2024-12-01 06:16:00,23.53,57.75,20.0,Warning
2024-12-01 06:17:00,32.6,58.65,15.64,Critical
2024-12-01 06:18:00,22.72,46.55,19.03,Warning
2024-12-01 06:19:00,27.49,54.16,16.26,Warning
2024-12-01 06:20:00,27.38,37.18,15.48,Warning
2024-12-01 06:21:00,23.89,60.0,19.52,Critical
2024-12-01 06:22:00,29.32,41.76,16.85,Warning
2024-12-01 06:23:00,22.42,49.24,18.04,Critical
2024-12-01 06:24:00,28.87,54.24,15.69,Critical
2024-12-01 06:25:00,27.54,51.7,16.25,Warning
2024-12-01 06:26:00,27.6,45.03,19.05,Warning
2024-12-01 06:27:00,23.81,45.92,15.16,Warning
2024-12-01 06:28:00,18.9,26.94,17.3,Critical
2024-12-01 06:29:00,25.54,38.28,15.69,Critical
2024-12-01 06:30:00,29.21,58.77,11.77,Good
2024-12-01 06:31:00,20.55,52.54,14.37,Good
2024-12-01 06:32:00,23.61,60.0,13.71,Good
2024-12-01 06:33:00,21.48,50.66,12.6,Good
2024-12-01 06:34:00,26.23,58.68,17.33,Warning
2024-12-01 06:35:00,22.7,60.0,18.62,Critical
2024-12-01 06:36:00,27.8,38.25,13.81,Good
2024-12-01 06:37:00,24.51,46.86,16.95,Warning
2024-12-01 06:38:00,24.89,59.33,13.73,Good
2024-12-01 06:39:00,25.18,43.35,14.68,Good
2024-12-01 06:40:00,24.68,45.78,17.31,Warning
2024-12-01 06:41:00,24.98,44.97,11.6,Good
2024-12-01 06:42:00,26.4,38.59,14.45,Good
2024-12-01 06:43:00,27.8,20.62,9.45,Good
2024-12-01 06:44:00,23.32,55.88,15.39,Critical
2024-12-01 06:45:00,23.89,45.82,12.6,Good
2024-12-01 06:46:00,25.62,30.32,14.58,Good
2024-12-01 06:47:00,22.91,60.0,19.06,Warning
2024-12-01 06:48:00,22.3,46.25,12.53,Good
2024-12-01 06:49:00,25.72,46.46,14.54,Good
2024-12-01 06:50:00,24.28,47.64,11.87,Good
2024-12-01 06:51:00,23.89,36.46,14.61,Good
2024-12-01 06:52:00,22.98,52.06,11.27,Good
2024-12-01 06:53:00,20.7,60.0,13.31,Good
2024-12-01 06:54:00,27.3,49.66,16.99,Critical
2024-12-01 06:55:00,23.67,47.5,18.71,Critical
2024-12-01 06:56:00,22.79,58.91,9.65,Good
2024-12-01 06:57:00,27.86,46.89,15.65,Warning
2024-12-01 06:58:00,25.25,48.09,11.58,Good
2024-12-01 06:59:00,20.48,37.64,12.73,Good
2024-12-01 07:00:00,24.39,55.12,12.16,Good
2024-12-01 07:01:00,23.23,45.16,18.43,Warning
2024-12-01 07:02:00,25.13,45.57,16.98,Critical
2024-12-01 07:03:00,24.42,55.47,14.11,Good
2024-12-01 07:04:00,26.37,34.66,20.0,Warning
2024-12-01 07:05:00,26.15,43.04,16.66,Warning
2024-12-01 07:06:00,26.4,60.0,18.74,Warning
2024-12-01 07:07:00,22.91,41.11,12.22,Good
2024-12-01 07:08:00,22.33,57.14,13.58,Good
2024-12-01 07:09:00,25.03,41.88,17.38,Critical
2024-12-01 07:10:00,24.29,53.61,8.61,Good
2024-12-01 07:11:00,22.07,48.97,18.07,Critical
2024-12-01 07:12:00,22.82,27.56,15.25,Warning
2024-12-01 07:13:00,25.96,60.0,15.2,Critical
2024-12-01 07:14:00,23.1,60.0,20.0,Warning
2024-12-01 07:15:00,25.78,60.0,16.57,Critical
2024-12-01 07:16:00,27.88,60.0,11.14,Good
2024-12-01 07:17:00,24.99,38.21,17.04,Warning
2024-12-01 07:18:00,24.48,60.0,20.0,Warning
2024-12-01 07:19:00,19.87,56.25,14.51,Good
2024-12-01 07:20:00,29.32,37.27,15.12,Critical
2024-12-01 07:21:00,25.11,34.81,15.73,Warning
2024-12-01 07:22:00,22.69,60.0,14.16,Good
2024-12-01 07:23:00,26.0,48.94,17.47,Critical
2024-12-01 07:24:00,24.89,38.69,10.87,Good
2024-12-01 07:25:00,19.71,40.93,8.3,Good
2024-12-01 07:26:00,25.9,51.13,15.49,Warning
2024-12-01 07:27:00,21.62,36.1,16.36,Warning
2024-12-01 07:28:00,25.36,48.26,20.0,Warning
2024-12-01 07:29:00,27.28,43.99,18.07,Critical
2024-12-01 07:30:00,21.91,40.73,18.04,Warning
2024-12-01 07:31:00,25.02,55.11,15.49,Warning
2024-12-01 07:32:00,27.02,48.54,15.42,Critical
2024-12-01 07:33:00,29.69,50.9,15.58,Critical
2024-12-01 07:34:00,26.86,37.6,15.52,Warning
2024-12-01 07:35:00,22.61,60.0,12.9,Good
2024-12-01 07:36:00,36.03,48.86,15.92,Warning
2024-12-01 07:37:00,23.07,58.4,17.78,Warning
2024-12-01 07:38:00,26.32,53.26,13.93,Good
2024-12-01 07:39:00,25.18,52.04,10.18,Good
2024-12-01 07:40:00,24.26,60.0,17.18,Warning
2024-12-01 07:41:00,25.99,54.53,14.6,Good
2024-12-01 07:42:00,21.59,51.01,18.21,Critical
2024-12-01 07:43:00,21.86,38.24,19.1,Warning
2024-12-01 07:44:00,22.73,55.83,13.76,Good
2024-12-01 07:45:00,25.65,35.33,13.7,Good
2024-12-01 07:46:00,26.5,53.25,13.66,Good
2024-12-01 07:47:00,25.67,60.0,11.46,Good
2024-12-01 07:48:00,25.49,42.32,9.25,Good
2024-12-01 07:49:00,24.32,37.96,14.04,Good
2024-12-01 07:50:00,27.07,49.67,9.9,Good
2024-12-01 07:51:00,21.84,51.27,14.51,Good
2024-12-01 07:52:00,28.82,60.0,14.57,Good
2024-12-01 07:53:00,22.1,59.04,11.03,Good
2024-12-01 07:54:00,19.26,38.15,18.55,Warning
2024-12-01 07:55:00,25.77,52.14,12.19,Good
2024-12-01 07:56:00,26.49,42.51,17.52,Warning
2024-12-01 07:57:00,29.06,60.0,13.77,Good
2024-12-01 07:58:00,26.24,33.98,13.29,Good
2024-12-01 07:59:00,27.11,60.0,17.44,Warning
2024-12-01 08:00:00,18.64,50.26,14.16,Good
2024-12-01 08:01:00,27.55,57.99,16.94,Critical
2024-12-01 08:02:00,25.95,54.07,20.0,Warning
2024-12-01 08:03:00,20.79,59.93,10.05,Good
2024-12-01 08:04:00,27.62,47.2,11.73,Good
2024-12-01 08:05:00,22.88,60.0,13.72,Good
2024-12-01 08:06:00,25.06,43.3,18.46,Warning
2024-12-01 08:07:00,28.39,60.0,10.89,Good
