Timestamp,Temperature(°C),Humidity(%),SoundLevel(dB),MachineHealth
2024-10-01 04:18:00,22.25,55.7,11.33,Good
2024-10-01 04:19:00,24.39,39.29,17.42,Warning
2024-10-01 04:20:00,21.83,49.97,10.77,Good
2024-10-01 04:21:00,25.62,60.0,14.8,Good
2024-10-01 04:22:00,22.22,43.64,12.65,Good
2024-10-01 04:23:00,22.21,58.25,16.36,Critical
2024-10-01 04:24:00,24.08,60.0,18.46,Warning
2024-10-01 04:25:00,23.85,60.0,11.35,Good
2024-10-01 04:26:00,24.78,42.71,11.37,Good
2024-10-01 04:27:00,22.54,47.63,15.04,Critical
2024-10-01 04:28:00,29.99,45.88,16.19,Warning
2024-10-01 04:29:00,29.66,42.37,12.32,Good
2024-10-01 04:30:00,27.03,50.71,15.12,Warning
2024-10-01 04:31:00,25.87,47.8,13.59,Good
2024-10-01 04:32:00,22.18,48.65,15.94,Warning
2024-10-01 04:33:00,20.06,60.0,18.71,Warning
2024-10-01 04:34:00,23.95,30.89,13.37,Good
2024-10-01 04:35:00,28.16,57.51,12.85,Good
2024-10-01 04:36:00,23.87,51.78,11.06,Good
2024-10-01 04:37:00,25.85,47.95,11.33,Good
2024-10-01 04:38:00,22.55,50.17,14.01,Good
2024-10-01 04:39:00,23.36,53.57,9.9,Good
2024-10-01 04:40:00,23.86,60.0,11.96,Good
2024-10-01 04:41:00,23.2,54.92,14.56,Good
2024-10-01 04:42:00,26.38,55.3,15.99,Warning
2024-10-01 04:43:00,29.52,57.64,20.0,Critical
2024-10-01 04:44:00,27.81,60.0,12.03,Good
2024-10-01 04:45:00,25.33,48.37,17.92,Warning
2024-10-01 04:46:00,19.85,60.0,19.22,Critical
2024-10-01 04:47:00,26.84,45.34,12.9,Good
2024-10-01 04:48:00,24.79,57.24,15.81,Warning
2024-10-01 04:49:00,21.07,35.42,18.23,Warning
2024-10-01 04:50:00,28.18,60.0,16.44,Warning
2024-10-01 04:51:00,21.81,50.4,17.93,Warning
2024-10-01 04:52:00,20.52,60.0,7.23,Good
2024-10-01 04:53:00,20.89,48.56,20.0,Critical
2024-10-01 04:54:00,26.24,45.64,10.7,Good
2024-10-01 04:55:00,15.7,46.24,13.88,Good
2024-10-01 04:56:00,27.74,52.83,15.32,Warning
2024-10-01 04:57:00,26.71,38.87,11.94,Good
2024-10-01 04:58:00,22.78,56.05,16.39,Critical
2024-10-01 04:59:00,27.1,47.82,9.18,Good
2024-10-01 05:00:00,27.67,34.55,20.0,Critical
2024-10-01 05:01:00,20.15,51.57,13.9,Good
2024-10-01 05:02:00,20.52,59.62,15.54,Warning
2024-10-01 05:03:00,27.93,53.88,16.41,Warning
2024-10-01 05:04:00,22.47,53.69,16.48,Warning
2024-10-01 05:05:00,19.47,49.2,16.41,Critical
2024-10-01 05:06:00,28.23,47.97,10.33,Good
2024-10-01 05:07:00,21.94,52.62,12.43,Good
2024-10-01 05:08:00,27.66,60.0,15.82,Critical
2024-10-01 05:09:00,22.16,54.65,19.29,Warning
2024-10-01 05:10:00,24.77,59.39,14.88,Good
2024-10-01 05:11:00,26.61,60.0,8.29,Good
2024-10-01 05:12:00,27.58,60.0,10.62,Good
2024-10-01 05:13:00,25.11,35.94,15.82,Warning
2024-10-01 05:14:00,27.03,52.22,13.91,Good
2024-10-01 05:15:00,25.67,37.51,17.43,Critical
2024-10-01 05:16:00,21.33,43.67,15.81,Critical
2024-10-01 05:17:00,25.23,56.73,14.5,Good
2024-10-01 05:18:00,27.12,57.15,13.42,Good
2024-10-01 05:19:00,22.58,50.81,14.73,Good
2024-10-01 05:20:00,21.04,49.87,14.49,Good
2024-10-01 05:21:00,23.28,60.0,20.0,Warning
2024-10-01 05:22:00,23.23,60.0,9.29,Good
2024-10-01 05:23:00,29.1,48.95,20.0,Warning
2024-10-01 05:24:00,26.54,47.18,12.71,Good
2024-10-01 05:25:00,26.57,48.01,10.15,Good
2024-10-01 05:26:00,22.98,59.52,14.16,Good
2024-10-01 05:27:00,30.18,53.7,17.18,Warning
2024-10-01 05:28:00,22.81,42.4,8.33,Good
2024-10-01 05:29:00,25.53,60.0,17.98,Warning
2024-10-01 05:30:00,23.07,53.54,15.56,Critical
2024-10-01 05:31:00,23.95,45.63,14.17,Good
2024-10-01 05:32:00,24.42,54.84,15.64,Critical
2024-10-01 05:33:00,21.8,50.57,18.98,Warning
2024-10-01 05:34:00,20.52,57.04,18.6,Warning
2024-10-01 05:35:00,24.77,40.83,13.93,Good
2024-10-01 05:36:00,28.85,40.05,15.26,Warning
2024-10-01 05:37:00,23.37,48.59,14.47,Good
2024-10-01 05:38:00,26.07,37.84,20.0,Critical
2024-10-01 05:39:00,29.87,34.7,19.85,Critical
2024-10-01 05:40:00,21.08,58.32,11.05,Good
2024-10-01 05:41:00,22.7,60.0,11.25,Good
2024-10-01 05:42:00,29.76,58.41,13.22,Good
2024-10-01 05:43:00,17.54,20.51,17.79,Warning
2024-10-01 05:44:00,21.06,47.91,15.14,Critical
2024-10-01 05:45:00,30.36,44.33,13.7,Critical
2024-10-01 05:46:00,26.95,37.63,17.47,Warning
2024-10-01 05:47:00,27.77,52.14,13.83,Good
2024-10-01 05:48:00,28.63,46.7,11.27,Good
2024-10-01 05:49:00,28.62,47.82,13.26,Good
2024-10-01 05:50:00,25.42,25.17,13.19,Good
2024-10-01 05:51:00,27.28,60.0,9.59,Good
2024-10-01 05:52:00,27.58,53.15,15.9,Warning
2024-10-01 05:53:00,25.27,54.09,17.54,Warning
2024-10-01 05:54:00,22.35,50.9,14.59,Good
2024-10-01 05:55:00,24.98,55.62,17.93,Warning
2024-10-01 05:56:00,25.26,60.0,15.11,Critical
2024-10-01 05:57:00,23.64,50.36,14.97,Good
2024-10-01 05:58:00,28.65,52.55,17.21,Warning
2024-10-01 05:59:00,25.26,49.39,12.03,Good
2024-10-01 06:00:00,27.12,37.11,11.27,Good
2024-10-01 06:01:00,22.83,45.58,12.69,Good
2024-10-01 06:02:00,27.99,45.78,8.75,Good
2024-10-01 06:03:00,28.96,51.67,13.84,Good
2024-10-01 06:04:00,22.64,60.0,15.42,Warning
2024-10-01 06:05:00,27.83,56.57,20.0,Warning
2024-10-01 06:06:00,26.33,48.95,16.41,Warning
2024-10-01 06:07:00,26.3,40.92,14.13,Good
2024-10-01 06:08:00,23.84,59.01,16.6,Critical
2024-10-01 06:09:00,25.91,59.63,18.78,Warning
2024-10-01 06:10:00,25.38,50.5,11.76,Good
2024-10-01 06:11:00,21.34,34.02,7.99,Good
2024-10-01 06:12:00,19.24,54.98,20.0,Critical
2024-10-01 06:13:00,28.67,56.98,8.62,Good
2024-10-01 06:14:00,19.73,43.08,13.05,Good
2024-10-01 06:15:00,21.22,56.1,11.27,Good
2024-10-01 06:16:00,23.76,51.46,14.46,Good
2024-10-01 06:17:00,29.51,55.24,14.24,Good
2024-10-01 06:18:00,19.07,42.47,12.14,Good
2024-10-01 06:19:00,27.62,55.36,16.92,Warning
2024-10-01 06:20:00,24.94,51.21,18.0,Warning
2024-10-01 06:21:00,24.44,53.07,14.89,Good
2024-10-01 06:22:00,22.02,40.19,13.38,Good
2024-10-01 06:23:00,20.73,50.04,14.65,Good
2024-10-01 06:24:00,27.71,44.25,16.05,Critical
2024-10-01 06:25:00,24.54,37.16,16.97,Critical
2024-10-01 06:26:00,26.53,54.78,12.42,Good
2024-10-01 06:27:00,26.88,51.08,15.6,Warning
2024-10-01 06:28:00,19.3,52.56,17.39,Warning
2024-10-01 06:29:00,21.44,60.0,19.41,Warning
2024-10-01 06:30:00,25.66,60.0,16.77,Warning
2024-10-01 06:31:00,22.96,54.94,13.83,Good
2024-10-01 06:32:00,23.16,53.6,11.74,Good
2024-10-01 06:33:00,23.6,41.42,19.66,Warning
2024-10-01 06:34:00,23.14,50.52,16.89,Warning
2024-10-01 06:35:00,28.91,60.0,13.73,Good
2024-10-01 06:36:00,30.36,60.0,12.04,Warning
2024-10-01 06:37:00,26.62,40.85,14.16,Good
2024-10-01 06:38:00,28.69,55.3,20.0,Warning
2024-10-01 06:39:00,29.88,51.72,19.85,Warning
2024-10-01 06:40:00,26.94,34.55,15.99,Critical
2024-10-01 06:41:00,24.17,49.45,13.92,Good
2024-10-01 06:42:00,26.75,32.99,14.17,Good
2024-10-01 06:43:00,22.84,48.1,12.65,Good
2024-10-01 06:44:00,27.95,45.5,15.19,Warning
2024-10-01 06:45:00,29.09,38.83,12.24,Good
2024-10-01 06:46:00,24.38,57.49,18.44,Warning
2024-10-01 06:47:00,23.77,41.88,18.52,Warning
2024-10-01 06:48:00,25.56,60.0,18.75,Warning
2024-10-01 06:49:00,22.28,56.98,14.23,Good
2024-10-01 06:50:00,21.01,50.38,13.53,Good
2024-10-01 06:51:00,26.53,38.34,17.64,Warning
2024-10-01 06:52:00,22.28,48.26,10.55,Good
2024-10-01 06:53:00,23.5,42.45,13.54,Good
2024-10-01 06:54:00,24.84,55.4,17.11,Warning
2024-10-01 06:55:00,27.72,51.35,8.51,Good
2024-10-01 06:56:00,24.53,57.05,12.31,Good
2024-10-01 06:57:00,20.45,49.7,14.95,Good
2024-10-01 06:58:00,25.46,40.13,9.62,Good
2024-10-01 06:59:00,22.56,48.09,20.0,Critical
2024-10-01 07:00:00,27.35,49.56,15.58,Warning
2024-10-01 07:01:00,25.29,60.0,17.61,Warning
2024-10-01 07:02:00,25.21,36.03,20.0,Warning
2024-10-01 07:03:00,29.33,44.4,18.01,Critical
2024-10-01 07:04:00,27.2,45.41,18.66,Warning
2024-10-01 07:05:00,25.75,57.58,14.61,Good
2024-10-01 07:06:00,20.63,52.49,14.53,Good
2024-10-01 07:07:00,21.62,60.0,20.0,Warning
2024-10-01 07:08:00,23.36,60.0,11.88,Good
2024-10-01 07:09:00,16.45,58.19,11.32,Good
2024-10-01 07:10:00,26.39,44.14,12.44,Good
2024-10-01 07:11:00,24.02,30.96,16.05,Warning
2024-10-01 07:12:00,20.47,49.78,14.16,Good
2024-10-01 07:13:00,26.72,56.83,17.31,Warning
2024-10-01 07:14:00,19.13,50.12,14.29,Good
2024-10-01 07:15:00,25.25,36.7,19.99,Warning
2024-10-01 07:16:00,23.7,47.2,14.62,Good
2024-10-01 07:17:00,20.36,47.81,16.29,Warning
2024-10-01 07:18:00,20.34,58.93,14.64,Good
2024-10-01 07:19:00,28.75,44.73,12.22,Good
2024-10-01 07:20:00,28.38,44.56,12.33,Good
2024-10-01 07:21:00,28.49,44.6,12.57,Good
2024-10-01 07:22:00,18.97,49.57,15.02,Warning
2024-10-01 07:23:00,22.53,54.88,16.99,Critical
2024-10-01 07:24:00,23.47,58.41,14.99,Good
2024-10-01 07:25:00,20.21,40.6,19.14,Warning
2024-10-01 07:26:00,21.96,42.35,16.08,Warning
2024-10-01 07:27:00,27.51,48.01,14.33,Good
2024-10-01 07:28:00,21.67,59.3,20.0,Warning
2024-10-01 07:29:00,28.53,60.0,17.57,Warning
2024-10-01 07:30:00,30.91,41.14,14.67,Warning
2024-10-01 07:31:00,29.33,56.27,20.0,Critical
2024-10-01 07:32:00,20.77,60.0,14.97,Good
2024-10-01 07:33:00,27.14,37.24,11.37,Good
2024-10-01 07:34:00,26.97,45.46,13.9,Good
2024-10-01 07:35:00,22.33,37.18,11.13,Good
2024-10-01 07:36:00,18.5,31.18,20.0,Warning
2024-10-01 07:37:00,21.29,49.19,10.57,Good
2024-10-01 07:38:00,25.35,46.86,20.0,Warning
2024-10-01 07:39:00,18.71,45.21,18.09,Critical
2024-10-01 07:40:00,28.88,44.75,20.0,Warning
2024-10-01 07:41:00,29.69,46.63,17.17,Critical
2024-10-01 07:42:00,28.4,33.23,14.18,Good
2024-10-01 07:43:00,23.86,44.56,14.9,Good
2024-10-01 07:44:00,26.33,60.0,15.08,Warning
2024-10-01 07:45:00,33.51,58.25,18.7,Warning
2024-10-01 07:46:00,25.91,45.41,15.79,Warning
2024-10-01 07:47:00,27.49,45.7,7.91,Good
2024-10-01 07:48:00,25.24,60.0,11.7,Good
2024-10-01 07:49:00,21.92,41.2,14.49,Good
2024-10-01 07:50:00,23.93,46.18,12.81,Good
2024-10-01 07:51:00,25.93,59.4,14.41,Good
2024-10-01 07:52:00,24.7,43.89,14.82,Good
2024-10-01 07:53:00,23.83,35.47,11.17,Good
2024-10-01 07:54:00,28.66,60.0,15.79,Critical
2024-10-01 07:55:00,21.71,48.31,15.49,Warning
2024-10-01 07:56:00,26.76,37.83,11.02,Good
2024-10-01 07:57:00,24.36,52.85,13.86,Good
2024-10-01 07:58:00,23.79,60.0,15.12,Critical
2024-10-01 07:59:00,27.44,49.35,13.76,Good
2024-10-01 08:00:00,22.7,50.31,14.25,Good
2024-10-01 08:01:00,25.02,45.05,12.84,Good
2024-10-01 08:02:00,29.94,36.12,12.57,Good
2024-10-01 08:03:00,25.74,38.07,16.37,Warning
2024-10-01 08:04:00,23.57,56.51,15.19,Critical
2024-10-01 08:05:00,24.71,36.04,14.6,Good
2024-10-01 08:06:00,26.17,60.0,19.52,Warning
2024-10-01 08:07:00,30.3,48.8,8.74,Critical
