Timestamp,Temperature(°C),Humidity(%),SoundLevel(dB),MachineHealth
2024-04-01 04:34:00,24.52,41.54,16.43,Critical
2024-04-01 04:35:00,24.44,60.0,19.61,Warning
2024-04-01 04:36:00,25.88,51.99,20.0,Critical
2024-04-01 04:37:00,26.3,51.22,20.0,Warning
2024-04-01 04:38:00,27.39,59.55,17.96,Warning
2024-04-01 04:39:00,28.17,48.27,13.04,Good
2024-04-01 04:40:00,26.33,51.49,12.85,Good
2024-04-01 04:41:00,22.02,60.0,16.59,Warning
2024-04-01 04:42:00,19.62,60.0,8.83,Good
2024-04-01 04:43:00,26.55,51.63,15.16,Warning
2024-04-01 04:44:00,19.55,60.0,14.52,Good
2024-04-01 04:45:00,25.21,57.75,18.01,Warning
2024-04-01 04:46:00,16.2,37.09,14.32,Good
2024-04-01 04:47:00,24.69,52.55,11.49,Good
2024-04-01 04:48:00,28.19,33.78,13.55,Good
2024-04-01 04:49:00,26.15,45.75,15.1,Critical
2024-04-01 04:50:00,24.98,44.14,13.33,Good
2024-04-01 04:51:00,26.41,55.68,18.9,Warning
2024-04-01 04:52:00,20.02,60.0,16.34,Warning
2024-04-01 04:53:00,21.42,60.0,18.41,Critical
2024-04-01 04:54:00,26.14,41.6,17.2,Warning
2024-04-01 04:55:00,20.58,45.75,15.92,Warning
2024-04-01 04:56:00,27.3,59.82,16.97,Warning
2024-04-01 04:57:00,24.25,56.57,13.71,Good
2024-04-01 04:58:00,26.18,60.0,13.82,Good
2024-04-01 04:59:00,25.03,56.15,16.37,Warning
2024-04-01 05:00:00,24.84,49.88,18.94,Warning
2024-04-01 05:01:00,24.38,54.61,14.54,Good
2024-04-01 05:02:00,21.62,42.04,16.44,Critical
2024-04-01 05:03:00,24.3,49.97,19.52,Warning
2024-04-01 05:04:00,22.03,60.0,13.4,Good
2024-04-01 05:05:00,24.56,47.23,6.78,Good
2024-04-01 05:06:00,22.88,30.15,15.53,Critical
2024-04-01 05:07:00,23.46,60.0,17.86,Warning
2024-04-01 05:08:00,26.49,57.28,15.05,Warning
2024-04-01 05:09:00,24.37,60.0,20.0,Warning
2024-04-01 05:10:00,26.56,31.83,16.8,Warning
2024-04-01 05:11:00,28.58,55.83,11.53,Good
2024-04-01 05:12:00,23.77,48.89,16.35,Critical
2024-04-01 05:13:00,27.86,60.0,13.97,Good
2024-04-01 05:14:00,27.93,43.34,13.14,Good
2024-04-01 05:15:00,22.39,60.0,14.16,Good
2024-04-01 05:16:00,26.24,47.68,15.51,Warning
2024-04-01 05:17:00,24.54,50.46,18.14,Warning
2024-04-01 05:18:00,27.66,46.54,17.21,Warning
2024-04-01 05:19:00,28.21,52.83,14.43,Good
2024-04-01 05:20:00,24.25,56.58,13.12,Good
2024-04-01 05:21:00,24.42,60.0,20.0,Critical
2024-04-01 05:22:00,20.1,52.3,18.61,Warning
2024-04-01 05:23:00,18.53,60.0,14.54,Good
2024-04-01 05:24:00,27.48,49.43,17.71,Warning
2024-04-01 05:25:00,25.02,44.66,17.53,Warning
2024-04-01 05:26:00,27.08,51.79,17.33,Critical
2024-04-01 05:27:00,27.82,35.02,14.04,Good
2024-04-01 05:28:00,24.77,45.19,16.98,Warning
2024-04-01 05:29:00,26.92,28.01,16.01,Warning
2024-04-01 05:30:00,26.63,43.52,19.68,Warning
2024-04-01 05:31:00,22.18,60.0,14.09,Good
2024-04-01 05:32:00,24.02,46.12,13.03,Good
2024-04-01 05:33:00,28.22,50.52,10.4,Good
2024-04-01 05:34:00,29.18,53.21,18.03,Warning
2024-04-01 05:35:00,28.96,42.49,14.11,Good
2024-04-01 05:36:00,22.97,42.84,18.18,Critical
2024-04-01 05:37:00,24.87,40.4,11.47,Good
2024-04-01 05:38:00,28.96,51.5,15.85,Warning
2024-04-01 05:39:00,23.28,41.2,15.48,Warning
2024-04-01 05:40:00,23.62,54.53,16.53,Warning
2024-04-01 05:41:00,27.98,44.6,15.67,Critical
2024-04-01 05:42:00,23.34,39.84,16.43,Critical
2024-04-01 05:43:00,28.12,28.65,17.71,Warning
2024-04-01 05:44:00,30.41,54.18,12.96,Warning
2024-04-01 05:45:00,21.72,36.93,12.81,Good
2024-04-01 05:46:00,30.24,49.28,10.18,Critical
2024-04-01 05:47:00,25.36,42.39,14.79,Good
2024-04-01 05:48:00,27.12,48.39,12.75,Good
2024-04-01 05:49:00,26.82,60.0,9.63,Good
2024-04-01 05:50:00,23.83,60.0,11.48,Good
2024-04-01 05:51:00,23.73,60.0,13.6,Good
2024-04-01 05:52:00,24.69,49.38,15.03,Warning
2024-04-01 05:53:00,23.34,60.0,13.62,Good
2024-04-01 05:54:00,22.04,52.69,14.39,Good
2024-04-01 05:55:00,21.37,60.0,14.91,Good
2024-04-01 05:56:00,22.57,34.4,15.58,Warning
2024-04-01 05:57:00,23.61,39.87,13.28,Good
2024-04-01 05:58:00,23.6,54.41,14.05,Good
2024-04-01 05:59:00,22.69,60.0,12.22,Good
2024-04-01 06:00:00,23.84,56.44,14.54,Good
2024-04-01 06:01:00,21.66,47.52,15.69,Critical
2024-04-01 06:02:00,24.83,45.15,13.09,Good
2024-04-01 06:03:00,27.74,40.98,18.19,Warning
2024-04-01 06:04:00,28.87,47.83,15.8,Warning
2024-04-01 06:05:00,25.52,31.65,16.01,Critical
2024-04-01 06:06:00,24.6,59.25,20.0,Warning
2024-04-01 06:07:00,23.91,43.42,14.71,Good
2024-04-01 06:08:00,25.34,50.98,18.58,Warning
2024-04-01 06:09:00,24.93,35.56,15.87,Critical
2024-04-01 06:10:00,21.89,58.71,14.58,Good
2024-04-01 06:11:00,29.46,59.44,20.0,Warning
2024-04-01 06:12:00,22.43,56.01,14.29,Good
2024-04-01 06:13:00,22.61,38.79,14.57,Good
2024-04-01 06:14:00,25.49,44.26,20.0,Warning
2024-04-01 06:15:00,31.75,31.59,10.74,Warning
2024-04-01 06:16:00,26.9,54.51,16.44,Warning
2024-04-01 06:17:00,24.0,60.0,20.0,Critical
2024-04-01 06:18:00,25.04,48.78,17.73,Warning
2024-04-01 06:19:00,27.33,60.0,20.0,Warning
2024-04-01 06:20:00,31.08,39.63,19.1,Warning
2024-04-01 06:21:00,26.09,47.0,13.87,Good
2024-04-01 06:22:00,25.26,48.75,10.41,Good
2024-04-01 06:23:00,24.17,60.0,16.92,Warning
2024-04-01 06:24:00,22.16,59.3,19.41,Critical
2024-04-01 06:25:00,25.91,57.82,13.53,Good
2024-04-01 06:26:00,25.46,36.63,17.91,Warning
2024-04-01 06:27:00,26.28,45.18,15.38,Warning
2024-04-01 06:28:00,29.11,45.47,18.62,Critical
2024-04-01 06:29:00,24.88,56.52,16.23,Critical
2024-04-01 06:30:00,25.59,53.16,12.52,Good
2024-04-01 06:31:00,27.82,52.19,12.41,Good
2024-04-01 06:32:00,21.9,32.89,14.09,Good
2024-04-01 06:33:00,21.01,36.66,16.91,Warning
2024-04-01 06:34:00,27.23,60.0,18.25,Warning
2024-04-01 06:35:00,25.82,60.0,16.06,Warning
2024-04-01 06:36:00,22.34,28.35,11.16,Good
2024-04-01 06:37:00,23.38,60.0,14.36,Good
2024-04-01 06:38:00,24.86,59.09,16.74,Warning
2024-04-01 06:39:00,23.87,56.96,11.1,Good
2024-04-01 06:40:00,30.35,55.82,11.5,Warning
2024-04-01 06:41:00,24.21,52.66,10.54,Good
2024-04-01 06:42:00,26.41,46.43,20.0,Warning
2024-04-01 06:43:00,30.98,51.66,17.32,Critical
2024-04-01 06:44:00,21.58,60.0,14.08,Good
2024-04-01 06:45:00,25.9,60.0,11.56,Good
2024-04-01 06:46:00,20.46,46.18,10.39,Good
2024-04-01 06:47:00,25.61,46.2,14.92,Good
2024-04-01 06:48:00,23.41,43.4,12.3,Good
2024-04-01 06:49:00,26.28,60.0,11.18,Good
2024-04-01 06:50:00,26.06,37.15,13.45,Good
2024-04-01 06:51:00,24.35,54.39,14.82,Good
2024-04-01 06:52:00,24.28,45.16,14.88,Good
2024-04-01 06:53:00,19.48,36.42,6.72,Good
2024-04-01 06:54:00,30.29,49.31,10.25,Warning
2024-04-01 06:55:00,23.55,47.77,10.52,Good
2024-04-01 06:56:00,26.33,37.96,16.4,Warning
2024-04-01 06:57:00,26.34,40.07,14.5,Good
2024-04-01 06:58:00,24.59,57.75,20.0,Warning
2024-04-01 06:59:00,25.76,43.64,10.43,Good
2024-04-01 07:00:00,23.52,59.95,15.41,Critical
2024-04-01 07:01:00,25.33,57.27,20.0,Critical
2024-04-01 07:02:00,18.1,38.42,18.05,Warning
2024-04-01 07:03:00,16.25,37.45,16.88,Warning
2024-04-01 07:04:00,22.44,50.38,15.91,Warning
2024-04-01 07:05:00,26.45,53.44,11.09,Good
2024-04-01 07:06:00,28.37,33.03,15.82,Warning
2024-04-01 07:07:00,22.79,58.22,15.46,Warning
2024-04-01 07:08:00,24.16,41.53,13.4,Good
2024-04-01 07:09:00,20.22,60.0,18.11,Warning
2024-04-01 07:10:00,26.92,42.55,15.73,Warning
2024-04-01 07:11:00,25.36,37.48,18.95,Warning
2024-04-01 07:12:00,24.81,40.73,19.56,Warning
2024-04-01 07:13:00,28.26,55.61,19.54,Warning
2024-04-01 07:14:00,24.12,46.79,14.26,Good
2024-04-01 07:15:00,30.79,52.59,16.92,Warning
2024-04-01 07:16:00,27.46,30.59,17.63,Warning
2024-04-01 07:17:00,23.4,50.31,13.28,Good
2024-04-01 07:18:00,23.02,45.98,14.96,Good
2024-04-01 07:19:00,25.17,40.8,10.67,Good
2024-04-01 07:20:00,22.79,60.0,15.76,Critical
2024-04-01 07:21:00,27.39,60.0,19.98,Critical
2024-04-01 07:22:00,22.18,43.79,15.06,Warning
2024-04-01 07:23:00,21.72,53.4,14.49,Good
2024-04-01 07:24:00,28.52,51.8,14.4,Good
2024-04-01 07:25:00,22.51,21.71,14.99,Good
2024-04-01 07:26:00,23.46,42.04,16.76,Warning
2024-04-01 07:27:00,27.56,38.27,13.47,Good
2024-04-01 07:28:00,31.6,60.0,17.12,Warning
2024-04-01 07:29:00,22.4,60.0,7.8,Good
2024-04-01 07:30:00,20.85,57.71,8.87,Good
2024-04-01 07:31:00,21.5,60.0,20.0,Warning
2024-04-01 07:32:00,27.67,60.0,17.72,Warning
2024-04-01 07:33:00,26.3,41.29,12.35,Good
2024-04-01 07:34:00,19.07,60.0,12.76,Good
2024-04-01 07:35:00,24.69,55.86,17.76,Warning
2024-04-01 07:36:00,30.58,50.63,14.49,Warning
2024-04-01 07:37:00,22.65,50.29,12.48,Good
2024-04-01 07:38:00,31.48,47.27,12.6,Critical
2024-04-01 07:39:00,28.66,43.35,11.53,Good
2024-04-01 07:40:00,19.0,47.84,18.7,Critical
2024-04-01 07:41:00,22.22,54.08,19.42,Critical
2024-04-01 07:42:00,25.63,59.92,20.0,Warning
2024-04-01 07:43:00,29.75,60.0,15.61,Warning
2024-04-01 07:44:00,22.05,58.66,14.48,Good
2024-04-01 07:45:00,24.74,46.01,14.64,Good
2024-04-01 07:46:00,23.61,60.0,14.28,Good
2024-04-01 07:47:00,24.18,50.63,15.95,Warning
2024-04-01 07:48:00,24.86,27.58,15.99,Warning
2024-04-01 07:49:00,22.8,60.0,20.0,Critical
2024-04-01 07:50:00,21.23,42.9,14.97,Good
2024-04-01 07:51:00,22.08,44.12,16.92,Warning
2024-04-01 07:52:00,24.96,45.37,18.55,Warning
2024-04-01 07:53:00,23.48,42.25,13.89,Good
2024-04-01 07:54:00,23.09,60.0,20.0,Warning
2024-04-01 07:55:00,22.2,48.95,15.47,Warning
2024-04-01 07:56:00,25.27,50.04,17.01,Warning
2024-04-01 07:57:00,26.94,60.0,11.56,Good
2024-04-01 07:58:00,23.67,60.0,10.58,Good
2024-04-01 07:59:00,27.83,37.78,13.15,Good
2024-04-01 08:00:00,23.49,35.93,14.9,Good
2024-04-01 08:01:00,29.84,60.0,15.14,Critical
2024-04-01 08:02:00,27.35,44.28,16.35,Critical
2024-04-01 08:03:00,28.87,48.51,9.35,Good
2024-04-01 08:04:00,24.54,47.91,18.58,Warning
2024-04-01 08:05:00,27.47,41.13,13.84,Good
2024-04-01 08:06:00,26.93,53.2,7.61,Good
2024-04-01 08:07:00,26.21,43.33,14.36,Good
